,raw_idx,tweet_id,tweet_text,verifiable,verifiable_numeric,false_info,false_info_numeric,interest_to_public,interest_to_public_numeric,general_harm,general_harm_numeric,attention_to_fact_check,attention_to_fact_check_numeric,weighted_score
337,77,1368193407538126848,The #coronavirus (COVID-19) vaccine is safe and effective. It gives you the best protection against coronavirus. Don't delay in getting your vaccine when it's offered to you. 🔗 https://t.co/wUIqIxDLMf #Greenwich #COVIDVaccine https://t.co/tj6BlzL6kU,1,0.766516269657993,1,0.0283856129461052,1,0.5969893900187363,1,0.06137949498625517,1,0.6572208028381448,2.1104915704472345
459,356,1369455807188897536,"'Wasted' COVID-19 vaccines in Missouri: Where they go, how many | https://t.co/Nipl8tBMZE #MissouriVaccine is lagging. The system is inadequate and does not allow you to even register unless you “qualify” with an underlying condition. https://t.co/zSoq1ZSUdz",1,0.1672266122142808,1,0.1717428818284601,1,0.6516680677187614,1,0.2527322556430134,1,0.8643943473606034,2.107764164765119
487,380,1241930121570742272,@realDonaldTrump @nytimes @washingtonpost “WE ARE DESPERATE”: 10 Nurses &amp; Doctors Explain What It's Like To Fight #COVID19 Without Enough Face Masks.  How do I know this isn't #FakeNews? Because my kid is an ICU nurse in CA. They haven't had enough #N95masks from the very start.   #GetMePPE 1/  https://t.co/ciXRuyMoJK,1,0.19513791855592943,1,0.39197855080399835,1,0.4850345964099043,1,0.8621557803430628,1,0.17281260800888898,2.1071194541217837
491,46,1240633773965918208,My mans House would pop 6 Vicodin on Thursday and have that cure by Saturday morning.,1,0.33249219979246614,1,0.44288283858815747,1,0.6550548565114414,1,0.2905462669996053,1,0.37928297510251363,2.100259136994184
359,251,1370008483735740416,We're looking forward to our conversation about vaccine facts with @PeterHotez and @LisaCooperMD. Please RT! Tonight's 6PM event is open to the community and registration is available until 4PM EST today. Free tix: https://t.co/DLzLX5xxki https://t.co/DdVPmmAd4e,1,0.16685811829427677,1,0.024487202294151578,1,0.9037478388092012,1,0.02139520077967283,1,0.9834525782442572,2.0999409384215597
483,214,1237612187570470912,Short video... #Coronavirus spreads all over the world #Wuhan #COVID2019 #koronawirus #Korona #Corona #CoronavirusSpread #CoronaVirusUpdate https://t.co/5CiHV5YiVo #COVID19,1,0.5542727820437304,1,0.32497575746154017,1,0.2204187591938731,1,0.27553943171855977,1,0.7174400183841306,2.092646748801834
401,51,1370528224124547072,Superbly written article on the interplay between where we are w vaccines and the need for tests to support our vaccine efforts. Highly recommend - short read. By ⁦@JenniferNuzzo⁩ and ⁦@EmilyPondMPH⁩ ⁦@JohnsHopkins⁩ via @NYTOpinion https://t.co/qaN9MraUHX,1,0.13977143381236212,1,0.11279732790467956,1,0.8709020241646095,1,0.0783220020396308,1,0.8863940246955953,2.088186812616877
405,443,1367233597204279296,"SA Health, @healthgovau and @TGAgovau are your trusted sources for accurate and reliable information about COVID-19 vaccines. Stay informed: ℹhttps://t.co/OYQPwNuHYm ℹhttps://t.co/V8QgoRBEpp ℹhttps://t.co/HIleQxJeEy https://t.co/i662gc3397",1,0.089194926472412,1,0.04333154602678835,1,0.812849102773726,1,0.18605655070631855,1,0.9386011646601156,2.0700332906393606
451,341,1367514737223864320,"Dr. Ashok Rai just found out more specifics about the J&amp;J vaccine and is even more impressed! ""The finish line was preventing death and serious infection and all three (vaccines) won hands down."" https://t.co/s3WxEQDiTG",1,0.07994940877207257,1,0.15738646952342739,1,0.8570197075135748,1,0.26018965166920616,1,0.7119784884242538,2.0665237259025346
424,336,1368027074833874688,Here's a list of ways you can get help finding a COVID vaccine appointment in New Jersey. CVS and Rite Aid vaccines are also available. https://t.co/SQOete6zLO,1,0.12104156270384248,1,0.19927747328003043,1,0.7950500491993064,1,0.05417197443043198,1,0.879465754196363,2.0490068138099744
366,203,1369706120424591104,"Join Associate Professor of Biology, Dr. Troy Cline, for COVID-19 Vaccines: Informed Decisions and Common Misinformation today at 5 p.m.! Have your questions answered about how the vaccine works, effectiveness, and why you should decide to get your shot: https://t.co/NSXWAOtXiX",1,0.06261708414246481,1,0.09188299808305722,1,0.9377893211985048,1,0.0347888699651876,1,0.9212022990083544,2.0482805723975686
474,481,1369270242287947520,"Here are the top 3 ethical and #corruption challenges for #COVID19 vaccine distribution: 1️⃣ legal but ethically dubious loopholes, like #VaccineTourism 2️⃣ political favors &amp; queue-jumping 3️⃣ black market vaccines &amp; miracle cures Read @TheEconomist https://t.co/0tgl7Pp09q",1,0.3458191763602847,1,0.04073206622090875,1,0.7432849369362052,1,0.2473796753164471,1,0.6671352456084774,2.0443511004423236
469,473,1368919091067711488,"Drs. Vliet and McCullough audio detailed review of COVID-19 vaccine rationale, efficacy, and safety. Rare opportunity to hear about safety data since major media censor information via the euphemistic filtering process called Trusted News Initiative https://t.co/cRjINU6tvF",1,0.21085877344504222,1,0.13002185672946853,1,0.8749965323372485,1,0.24383247820009613,1,0.5842009696311752,2.0439106103430307
443,457,1370389672929734656,"By making informed decisions about #COVID19 vaccines, you can protect those you love and recapture the moments that matter most. https://t.co/3NBbvJZx5e https://t.co/3EfbUTa2yN",1,0.2156765809959238,1,0.09156417001530204,1,0.6956464665487189,1,0.12826819789571664,1,0.9066382580901232,2.0377936735457842
389,82,1369583740398272512,.@theRCN wrote to us on the take up of COVID-19 Vaccines in BAME communities and women. You can read the letter here: https://t.co/6r4NI5rmql Find out more about our work on this here: https://t.co/7UiwwwLv8s,1,0.1527030287733817,1,0.041786156555204346,1,0.8389903812817748,1,0.06280740977726884,1,0.941243100696744,2.037530077084374
396,315,1369685347509169920,Fiji proud to co-host with Bridge Group PR’s H.E. Dr. Tedros Adhanom Ghebreyesus Director-General of @WHO. COVID-19 thrives on divisions; vaccines complement - health measures; vaccine equity is the key; focus on health and development 🇷🇼 🇸🇬 🇳🇿 🇦🇫 🇫🇯 🇪🇬 🇲🇼 🇸🇪 🇮🇹 🇨🇱 https://t.co/onVd3lVNCp,1,0.03438149502566479,1,0.11226674146515503,1,0.8789255313219985,1,0.11614374703139452,1,0.8922796079957012,2.033997122839914
376,394,1370182553357934336,.@POTUS addresses the nation in his first-ever primetime speech on the one anniversary of the COVID-19 pandemic — calling for the roll out of vaccines to ALL adults by May 1st and more. https://t.co/zYsRC8flOO 📸 @andyharnik / @AP https://t.co/cR2BO3498i,1,0.8637116754544063,1,0.09944480693896363,1,0.08761879406878603,1,0.0070813287199728014,1,0.963004448364483,2.020861053546612
461,126,1368839558847209472,"#AskWestminster Live Event Minister for COVID-19 Vaccine Deployment, @nadhimzahawi, answers your #CovidVaccine questions. Join us live on Wed 10 March at 6:30pm on Facebook or YouTube. Find out more and register: https://t.co/SIsIr7QfJa @leader_wcc #Westminster",1,0.3372602024435758,1,0.15031946192012824,1,0.5438571021492763,1,0.019236108743592384,1,0.9638072551498136,2.0144801304063864
478,137,1371124635429957632,"Join us today (Sun 3/14 @5pm Pacific/ @8pm Eastern) for a panel discussion on 'Coronavirus, Health Management, and Media.' #CovidVaccine #Covid_19 #pandemic #GreenParty #HerdImmunity #healthequity #CovidReliefBill #mRNA #Zoomlinks and details: https://t.co/fBVomkZK3i",1,0.14386599022582813,1,0.1883199999039955,1,0.667800452941592,1,0.297196163303344,1,0.7053905255750554,2.002573131949815
409,290,1368965080080089088,"If we only prioritize the rapid delivery of vaccines, we will only provide protection to those most accessible. If we focus vaccine delivery efforts on equity and speed, we will prioritize rapid delivery and reach folks deprived from health care access. https://t.co/vWrZpu0FhW",1,0.14928365240536123,1,0.04533523472470036,1,0.8103869243294245,1,0.04784906679005396,1,0.9310755948687872,1.9839304731183272
427,186,1370388385290944512,"We’ve got the who, what, where, when, and how of COVID-19 vaccines in #AshlandCounty, #HolmesCounty, and #WayneCounty @TheDailyRecord. https://t.co/f4vyC2uN7Q",1,0.051062224505628806,1,0.1589001499825229,1,0.8509034168465319,1,0.09672172380588717,1,0.8049542567137604,1.9625417718543314
371,221,1364866500390244352,The vaccine is safe and effective. I've had mine mind and I'll be recommending it to my friends and family' 💙 Dr Annica Singh and the #Lambeth #PrimaryCare community share their #COVIDVaccine messages. More info here 👉 https://t.co/SJbgbnJqZU @lambeth_council @HWLambeth https://t.co/jhtvWWljwV,1,0.03817947600357563,1,0.019854018895497427,1,0.933109924939598,1,0.05271537849091679,1,0.9170013047365552,1.960860103066143
494,162,1235754913264779264,Normal sick ppl vs people with Corona virus #CoronaVirusChallenge https://t.co/UPeAkvZnNe,1,0.11925561421974495,1,0.47418584821342513,1,0.31838496380656256,1,0.4226968179279761,1,0.6244436737163986,1.9589669178841072
450,140,1366391337239650304,"“What we need is as many good vaccines as possible,” Dr. Fauci said. “Rather than parsing the difference between 94 and 72, accept the fact that now you have three highly effective vaccines. Period.” https://t.co/33WRxK6OOj",1,0.2155153741131981,1,0.1377027258071979,1,0.8215388025433897,1,0.032031330990833995,1,0.7480680356521359,1.9548562691067557
489,433,1370014113208885248,"Now you can track #COVID19 vaccine roll-out in countries with humanitarian crises!📍 Check the #COVID19 data explorer on the IASC website now https://t.co/zpL3W5WVRp and track what, where, how vaccines are distributed, and who is distributing them. @UNOCHA https://t.co/9CSZU4UlQU",1,0.49363624866995903,1,0.05978994885709499,1,0.8130536150861787,1,0.10698522750856543,1,0.46935434291379763,1.9428193830355958
493,399,1237031596982702080,Iâve just seen this in the FB &amp; Iâve had to copy it &amp; share! Iâm crying with laughter ðð #coronavirus #COVID2019 #toiletpaper https://t.co/czT7PT3v96,1,0.07057981685202441,1,0.3904315228852364,1,0.6296180681140532,1,0.42245496601803134,1,0.42831446722194655,1.941398841091292
495,38,1274363828382375936,#TrumpsCoronavirusRally is going to make people sick. https://t.co/MxYVU8q3vb,1,0.17743960625124788,1,0.3236451029377678,1,0.45615067628227,1,0.3956396310411445,1,0.5875730571208704,1.9404480736333005
466,207,1235674258858061824,"⚠️Chinese doctors say autopsies of #coronavirus victims suggest that #COVID19 is “like a combination of #SARS and #AIDS as it damages both the lungs and immune systems,” and can cause “irreversible” lung damage even if the patient survives.  @thespybrief https://t.co/bmnu8VIf0S",1,0.6617867950080267,1,0.14544999223983568,1,0.8111770546809433,1,0.27866209311950363,1,0.03988244277397024,1.9369583778222794
468,431,1237543674675728384,Update of confirmed #COVID19 cases outside of China: #corona #coronavirus #CoronaVirusUpdate #Korona #koronawirus #Covid_19 #COVID2019 #coronavirusturkey #coronavirusitalIa #okullartatiledilsin https://t.co/xtvsO5PIz4,1,0.7406505611845383,1,0.07579322941201283,1,0.09665558311861244,1,0.2946100082747828,1,0.7212501407656073,1.9289595227555536
419,189,1367906369693696000,"Opinion: Despite the recent focus on certain efficacy rates without context, the Johnson &amp; Johnson vaccine is not an inferior shot. It's no less worthy of your arm, and its authorization is a huge public health win for the US https://t.co/LZdl6OqMWA",1,0.5322922386067193,1,0.11379605499694623,1,0.6626521262199804,1,0.5056783201293062,1,0.09498383705120783,1.90940257700416
463,191,1370368536250564608,New: Watch our joint webinar with @RCPLondon on COVID-19: vaccines and pregnancy: https://t.co/G2h4UYxKkT,1,0.09667940208329684,1,0.17654968585204656,1,0.7234600570686276,1,0.1280449594576729,1,0.7781776769589197,1.9029117814205636
497,317,1235669879027576832,It’s corona time https://t.co/DUYHFUcq7n,1,0.18559652623683942,1,0.3742279354357374,1,0.30892226149453794,1,0.4517083901839787,1,0.5753126328042163,1.8957677461553097
472,97,1367930420176814080,“One and Done: Why People Are Eager for Johnson &amp; Johnson’s Vaccine” - via @nytimes - https://t.co/3FqzHuzi1m -- #COVID19 #covidvaccine #vaxnews #vaccines #vaccineswork #covid19vaccines #COVID19vaccine #vaccination,1,0.1048273451415962,1,0.16639612439395657,1,0.7550901949557215,1,0.16437716136847924,1,0.6643044058057828,1.8549952316655363
426,444,1361131020570030080,"Don't get it twisted: The Johnson &amp; Johnson vaccine is 100% effective at preventing Covid-19 hospitalizations and deaths, according to clinical trial data. https://t.co/QYSaYiG9Ni https://t.co/nuJ2157Z2M",1,0.8810558613038143,1,0.055119137716864164,1,0.779719432805734,1,0.026430138662460023,1,0.08469859393155321,1.8270231644204258
423,312,1369375845475876864,"Helpful guide bone therapies Covid vaccines #endotwitter RT @JoyYWu: Joint Guidance on COVID-19 Vaccination and Osteoporosis Management from @ASBMR, @TheAACE, @TheEndoSociety, @ECTS_soc, @iofbonehealth, &amp; @OsteoporosisNOF: https://t.co/UW0c0nPX86 https://t.co/YQYaH4wfWv https://t.co/Dhky7YuUGV",1,0.05329275018464796,1,0.03158131087349003,1,0.7165315963234616,1,0.03884097856422941,1,0.971332644651218,1.811579280597047
465,286,1370741946365444096,"⛔ @ohiou does NOT currently have doses of the #COVIDVaccine ✅ Understanding demand can help leadership prepare if it becomes available ➡️ Students, Faculty, and Staff: Vaccine Interest Survey here https://t.co/37cYrVI5Gq @OHIO_President @OHIOStudentLife @OHIO_Housing https://t.co/DCf46aE4xU",1,0.2582592648540871,1,0.017915853038172225,1,0.6747678450743355,1,0.05327659499333681,1,0.805370149742899,1.8095897077028305
449,328,1370781870720438272,"NYSCF - Robertson #StemCell Investigator Alumnus &amp; Board Member Derrick Rossi explains the science of #COVID19 vaccines. Learn more about #vaccines, variants &amp; #immunity w/ NYSCF - Robertson Stem Cell Investigator Alumnus @deeptabhattacha on 3/16, 5 PM ET: https://t.co/qzTkVJAFS4 https://t.co/7NopxNV5Ce",1,0.06034185587995078,1,0.07970137740869077,1,0.6669370797134395,1,0.07810376132556018,1,0.902786102578553,1.7878701769061942
